event_id,event_date,aircraft,aircraft_category,injury_severity,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,broad_phase_of_flight,aircraft_damage,make,model,total_injuries,year
20220705105421,2022-07-02,Grumman G-164A,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,GRUMMAN,G-164A,1.0,2022
20220718105497,2022-07-02,Boeing 737-700,Airplane,Serious,0.0,0.0,1.0,141.0,Unknown,Unknown,BOEING,737-700,1.0,2022
20220726105577,2022-07-02,Airbus A330-323,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,AIRBUS,A330-323,0.0,2022
20220726105577,2022-07-02,Boeing 737,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,737,0.0,2022
20220703105411,2022-07-03,Air Tractor Inc AT-602,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR INC,AT-602,1.0,2022
20220703105412,2022-07-03,Extra Flugzeugbau Gmbh EA 300/L,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,EXTRA FLUGZEUGBAU GMBH,EA 300/L,1.0,2022
20220705105425,2022-07-03,Arnold J/Jones D L AIR CAM,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,ARNOLD J/JONES D L,AIR CAM,1.0,2022
20220707105432,2022-07-03,Spaur Charles VANS RV-6,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,SPAUR CHARLES,VANS RV-6,1.0,2022
20220714105470,2022-07-03,Cubcrafters Inc CC11-160,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CUBCRAFTERS INC,CC11-160,0.0,2022
20220704105413,2022-07-04,Piper PA-32-300,Airplane,Fatal,1.0,0.0,3.0,0.0,Unknown,Destroyed,PIPER,PA-32-300,4.0,2022
20220705105422,2022-07-04,Cessna 182H,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182H,0.0,2022
20220705105424,2022-07-04,Cessna 172M,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,CESSNA,172M,2.0,2022
20220707105431,2022-07-04,Piper PA-32RT-300T,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-32RT-300T,0.0,2022
20220804105661,2022-07-04,Airbus A320,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,AIRBUS,A320,0.0,2022
20220804105661,2022-07-04,Boeing 777,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,777,0.0,2022
20220707105428,2022-07-05,Cessna A185F,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,A185F,1.0,2022
20220714105471,2022-07-05,Beech 95-B55 (T42A),Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,95-B55 (T42A),0.0,2022
20220710105435,2022-07-06,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220718105498,2022-07-06,Cessna 182D,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182D,0.0,2022
20220816105750,2022-07-06,Piper PA-32R-301T,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Substantial,PIPER,PA-32R-301T,0.0,2022
20220712105453,2022-07-07,Cessna 172B,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,CESSNA,172B,1.0,2022
20220712105456,2022-07-07,Boeing 737-924ER,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,737-924ER,0.0,2022
20220712105459,2022-07-07,Cessna T210R,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,CESSNA,T210R,0.0,2022
20220708105434,2022-07-08,Cessna 172M,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172M,0.0,2022
20220711105438,2022-07-08,Geist Donald R KOLB FIRESTAR II,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,GEIST DONALD R,KOLB FIRESTAR II,1.0,2022
20220711105439,2022-07-08,Air Tractor Inc AT-502B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-502B,0.0,2022
20220711105440,2022-07-08,Cessna 172M,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,CESSNA,172M,2.0,2022
20220711105446,2022-07-08,Robin DR400,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Destroyed,ROBIN,DR400,0.0,2022
20220712105462,2022-07-08,Cessna 172P,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,172P,0.0,2022
20220711105443,2022-07-09,Duffy Russell A SLINGSHOT,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,DUFFY RUSSELL A,SLINGSHOT,0.0,2022
20220711105450,2022-07-09,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220713105467,2022-07-09,Airbus A320,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,AIRBUS,A320,0.0,2022
20220822105778,2022-07-09,Piper PA46,Airplane,Non-Fatal,0.0,0.0,0.0,6.0,Unknown,Substantial,PIPER,PA46,0.0,2022
20220711105441,2022-07-10,Arion LIGHTNING,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,ARION,LIGHTNING,1.0,2022
20220711105442,2022-07-10,Air Tractor Inc AT-502B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-502B,0.0,2022
20220711105445,2022-07-10,Mooney M20C,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,MOONEY,M20C,1.0,2022
20220711105447,2022-07-10,Bellanca 7GCBC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BELLANCA,7GCBC,0.0,2022
20220712105455,2022-07-10,Mooney M20F,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,MOONEY,M20F,0.0,2022
20220805105671,2022-07-10,Piper PA-22-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-22-150,0.0,2022
20221020106167,2022-07-10,Beech 400A,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BEECH,400A,0.0,2022
20220711105448,2022-07-11,Air Tractor Inc AT-502B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-502B,0.0,2022
20220711105449,2022-07-11,Piper PA-24-260,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-24-260,0.0,2022
20220713105464,2022-07-12,Zenith ZODIAC 650B,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,ZENITH,ZODIAC 650B,0.0,2022
20220713105465,2022-07-12,Piper/Cub Crafters PA-18-150,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,PIPER/CUB CRAFTERS,PA-18-150,1.0,2022
20220715105476,2022-07-12,Champion 7EC,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CHAMPION,7EC,1.0,2022
20220718105505,2022-07-12,Piper PA-31-325,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA-31-325,2.0,2022
20220719105511,2022-07-12,Piper PA-28-161,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-28-161,0.0,2022
20220723105552,2022-07-12,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,152,0.0,2022
20220713105466,2022-07-13,Cessna 150F,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,150F,1.0,2022
20220726105587,2022-07-13,Piper Aircraft Corporation PA-60-601P,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER AIRCRAFT CORPORATION,PA-60-601P,0.0,2022
20220714105474,2022-07-14,Cessna 208B,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,208B,1.0,2022
20220714105475,2022-07-14,Cessna 182P,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182P,0.0,2022
20220715105478,2022-07-14,Flightstar Inc FLIGHTSTAR II SC,Airplane,Serious,0.0,1.0,1.0,0.0,Unknown,Substantial,FLIGHTSTAR INC,FLIGHTSTAR II SC,2.0,2022
20220715105483,2022-07-14,Cessna P210N,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,P210N,2.0,2022
20220717105494,2022-07-14,Cessna P337H,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,P337H,0.0,2022
20220718105502,2022-07-14,Cessna 210,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,CESSNA,210,0.0,2022
20220716105484,2022-07-15,Cessna 210C,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,210C,2.0,2022
20220717105493,2022-07-15,Cessna A188,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,A188,1.0,2022
20220717105495,2022-07-15,Cessna T210F,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Destroyed,CESSNA,T210F,0.0,2022
20220718105506,2022-07-15,Air Tractor AT-802F,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,AIR TRACTOR,AT-802F,1.0,2022
20220719105515,2022-07-15,Piper PA-28-161,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,PIPER,PA-28-161,1.0,2022
20220719105516,2022-07-15,Cessna 150G,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,150G,0.0,2022
20220719105518,2022-07-15,Cessna 305A,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,305A,1.0,2022
20220719105523,2022-07-15,Dehavilland BEAVER DHC-2 MK.1,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,DEHAVILLAND,BEAVER DHC-2 MK.1,0.0,2022
20220719105524,2022-07-15,Taylorcraft Aviation Corp F19,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,TAYLORCRAFT AVIATION CORP,F19,0.0,2022
20220719105526,2022-07-15,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220720105531,2022-07-15,Raytheon Aircraft Company 400A,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,RAYTHEON AIRCRAFT COMPANY,400A,0.0,2022
20220727105591,2022-07-15,Taylorcraft Aviation Corp. F21,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,TAYLORCRAFT AVIATION CORP.,F21,0.0,2022
20220716105485,2022-07-16,Piper PA-12,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA-12,1.0,2022
20220716105487,2022-07-16,Stucky Steven D RV-7,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,STUCKY STEVEN D,RV-7,1.0,2022
20220717105489,2022-07-16,Aeronca 7BCM,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,AERONCA,7BCM,1.0,2022
20220719105521,2022-07-16,Boeing 737,Airplane,Serious,0.0,0.0,1.0,132.0,Unknown,Unknown,BOEING,737,1.0,2022
20220720105528,2022-07-16,Allan G Pixley THATCHER CX4,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,ALLAN G PIXLEY,THATCHER CX4,1.0,2022
20220726105576,2022-07-16,Cessna 421B,Airplane,Minor,0.0,1.0,0.0,4.0,Unknown,Substantial,CESSNA,421B,1.0,2022
20220802105640,2022-07-16,Cessna 172RG,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,172RG,0.0,2022
20220825105797,2022-07-16,Mxr Technologies Inc MXS,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,MXR TECHNOLOGIES INC,MXS,0.0,2022
20221006106071,2022-07-16,Easter William C M-1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,EASTER WILLIAM C,M-1,0.0,2022
20220717105490,2022-07-17,Cessna T337G,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,T337G,4.0,2022
20220718105496,2022-07-17,Piper PA 46-350P,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,PIPER,PA 46-350P,4.0,2022
20220718105496,2022-07-17,Cessna 172N,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,172N,4.0,2022
20220718105509,2022-07-17,Socata TB21,Airplane,Minor,0.0,0.0,0.0,2.0,Unknown,Substantial,SOCATA,TB21,0.0,2022
20220719105517,2022-07-17,Champion 7GCBC,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CHAMPION,7GCBC,1.0,2022
20220720105529,2022-07-17,Cessna 172P,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172P,0.0,2022
20220721105543,2022-07-17,Cessna 150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,150,0.0,2022
20220726105581,2022-07-17,Bellanca 7KCAB,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,BELLANCA,7KCAB,1.0,2022
20220718105504,2022-07-18,Knight AA NIEUPORT 28,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,KNIGHT,AA Nieuport 28,1.0,2022
20220718105508,2022-07-18,Just HIGHLANDER,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,JUST,HIGHLANDER,2.0,2022
20220719105512,2022-07-18,United Consultants UC-1,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Unknown,UNITED CONSULTANTS,UC-1,2.0,2022
20220719105513,2022-07-18,Aero Commander 112,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AERO COMMANDER,112,0.0,2022
20220719105519,2022-07-18,Vans RV10,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,VANS,RV10,1.0,2022
20220720105534,2022-07-18,Boeing 737,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,737,0.0,2022
20220720105530,2022-07-19,Cessna F150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,F150,0.0,2022
20220721105541,2022-07-19,Cessna 172M,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172M,0.0,2022
20220720105536,2022-07-20,Maule M-5-235C,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,MAULE,M-5-235C,0.0,2022
20220720105537,2022-07-20,Zenith STOL CH701,Airplane,Serious,0.0,0.0,2.0,0.0,Unknown,Substantial,ZENITH,STOL CH701,2.0,2022
20220720105538,2022-07-20,Champion 7KCAB,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CHAMPION,7KCAB,0.0,2022
20220720105539,2022-07-20,Air Tractor AT502,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR,AT502,1.0,2022
20220721105542,2022-07-20,Beech N35,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,N35,0.0,2022
20220722105547,2022-07-21,Aeronca 7AC,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,AERONCA,7AC,2.0,2022
20220726105579,2022-07-21,Air Tractor Inc AT-502,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-502,0.0,2022
20220726105583,2022-07-21,Beech E33A,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,E33A,0.0,2022
20220809105694,2022-07-21,Ayres Corporation S2R-T65,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AYRES CORPORATION,S2R-T65,0.0,2022
20220723105551,2022-07-22,Piper PA-28-235,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,PIPER,PA-28-235,2.0,2022
20220725105561,2022-07-22,Van'S Aircraft RV-10,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,Van's Aircraft,RV-10,0.0,2022
20220725105564,2022-07-22,Cessna 180J,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,180J,0.0,2022
20220725105571,2022-07-22,Piper J3C-65,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,J3C-65,1.0,2022
20220726105582,2022-07-22,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,152,0.0,2022
20220727105590,2022-07-22,Vulcanair V1,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,VULCANAIR,V1,0.0,2022
20220804105662,2022-07-22,Piper PA-28-181,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-181,0.0,2022
20220809105701,2022-07-22,Piper PA-12,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-12,0.0,2022
20220723105554,2022-07-23,Beech A35,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,BEECH,A35,2.0,2022
20220723105555,2022-07-23,North American T-28B,Airplane,Fatal,1.0,1.0,0.0,0.0,Unknown,Substantial,NORTH AMERICAN,T-28B,2.0,2022
20220724105556,2022-07-23,Whitten Robinson AVENTURA II,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Unknown,WHITTEN ROBINSON,AVENTURA II,1.0,2022
20220724105557,2022-07-23,Stinson 108,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,STINSON,108,0.0,2022
20220724105558,2022-07-23,Cessna T210L,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,CESSNA,T210L,2.0,2022
20220725105562,2022-07-23,Ayres Corporation S2R-T34,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,AYRES CORPORATION,S2R-T34,1.0,2022
20220725105565,2022-07-23,Waco Classic Aircraft YMF-F5C,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,WACO CLASSIC AIRCRAFT,YMF-F5C,0.0,2022
20220726105573,2022-07-23,Miller-Thorp T-18 TIGER,Airplane,Minor,0.0,1.0,0.0,1.0,Unknown,Substantial,MILLER-THORP,T-18 TIGER,1.0,2022
20220726105586,2022-07-23,Piper PA-32-301,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA-32-301,1.0,2022
20220725105559,2022-07-24,Cessna L-19E,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,L-19E,1.0,2022
20220725105563,2022-07-24,Beech A36,Airplane,Serious,0.0,0.0,3.0,0.0,Unknown,Substantial,BEECH,A36,3.0,2022
20220725105566,2022-07-24,Cessna T310R,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,T310R,0.0,2022
20220725105567,2022-07-25,Holland Mike RV9A,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,HOLLAND MIKE,RV9A,2.0,2022
20220725105570,2022-07-25,Weatherly Aviation Co Inc 620A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,WEATHERLY AVIATION CO INC,620A,0.0,2022
20220726105575,2022-07-25,Airbus A320-214,Airplane,Non-Fatal,0.0,0.0,0.0,178.0,Unknown,Unknown,AIRBUS,A320-214,0.0,2022
20220906105860,2022-07-25,Cessna 172,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,CESSNA,172,1.0,2022
20220727105589,2022-07-26,Air Tractor Inc. AT-802A,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Destroyed,Air Tractor Inc.,AT-802A,2.0,2022
20220727105589,2022-07-26,Air Tractor Inc. AT-802,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,Air Tractor Inc.,AT-802,2.0,2022
20220727105597,2022-07-26,Maule M-4-210,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,MAULE,M-4-210,0.0,2022
20220801105633,2022-07-26,Schweizer Aircraft Corp G-164B,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,SCHWEIZER AIRCRAFT CORP,G-164B,1.0,2022
20220802105639,2022-07-26,De Havilland DHC2,Airplane,Serious,0.0,4.0,2.0,1.0,Unknown,Substantial,DE HAVILLAND,DHC2,6.0,2022
20220728105614,2022-07-27,Bombardier Inc BD-100-1A10,Airplane,Serious,0.0,0.0,1.0,2.0,Unknown,Unknown,BOMBARDIER INC,BD-100-1A10,1.0,2022
20220802105645,2022-07-27,5 Rivers Llc SQ-2,Airplane,Serious,0.0,0.0,1.0,1.0,Unknown,Substantial,5 RIVERS LLC,SQ-2,1.0,2022
20220805105672,2022-07-27,Cessna 172K,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172K,0.0,2022
20220805105674,2022-07-27,Piper PA-28-181,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-28-181,0.0,2022
20220809105697,2022-07-27,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220824105793,2022-07-27,Mooney M20C,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,MOONEY,M20C,0.0,2022
20221025106192,2022-07-27,Beech C23,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,C23,0.0,2022
20220728105601,2022-07-28,Consolidated Aeronautics Inc. LAKE LA-4-200,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,0.0,2022
20220729105619,2022-07-28,Piper PA-32RT-300T,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA-32RT-300T,1.0,2022
20220730105623,2022-07-28,Hollier B C VANS RV-8,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Minor,HOLLIER B C,VANS RV-8,0.0,2022
20220730105623,2022-07-28,Meschler Gary R RV-4,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,MESCHLER GARY R,RV-4,0.0,2022
20220803105653,2022-07-28,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2022
20220805105670,2022-07-28,Cessna 207,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Minor,CESSNA,207,0.0,2022
20220809105695,2022-07-28,Dehavilland DHC-3,Airplane,Non-Fatal,0.0,0.0,0.0,9.0,Unknown,Substantial,DEHAVILLAND,DHC-3,0.0,2022
20220801105631,2022-07-29,Piper J3C-65,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,J3C-65,0.0,2022
20220801105636,2022-07-29,C A S A 212,Airplane,Fatal,1.0,0.0,0.0,1.0,Unknown,Substantial,C A S A,212,1.0,2022
20220803105648,2022-07-29,Sonex Aircraft SONEX,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,SONEX AIRCRAFT,SONEX,1.0,2022
20220803105657,2022-07-29,Cessna 170B,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,170B,0.0,2022
20220808105690,2022-07-29,Icp Srl SAVANNAH S,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,ICP SRL,SAVANNAH S,0.0,2022
20220730105624,2022-07-30,Air Tractor Inc AT-502A,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,AIR TRACTOR INC,AT-502A,1.0,2022
20220731105625,2022-07-30,Boeing 737-800,Airplane,Non-Fatal,0.0,0.0,0.0,175.0,Unknown,Unknown,BOEING,737-800,0.0,2022
20220731105626,2022-07-30,Luscombe 8A,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Unknown,LUSCOMBE,8A,1.0,2022
20220731105627,2022-07-30,Textron Aviation Inc G36,Airplane,Serious,0.0,0.0,1.0,0.0,Unknown,Substantial,TEXTRON AVIATION INC,G36,1.0,2022
20220801105630,2022-07-30,Cessna 177RG,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,177RG,0.0,2022
20220803105650,2022-07-30,Cessna 150E,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,150E,0.0,2022
20220803105655,2022-07-30,Stinson 108-1,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,STINSON,108-1,0.0,2022
20220803105656,2022-07-30,Cessna 120,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,120,0.0,2022
20220808105677,2022-07-30,Cessna 172N,Airplane,Minor,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,172N,2.0,2022
20220808105679,2022-07-30,Beechcraft 35,Airplane,Non-Fatal,0.0,0.0,0.0,0.0,Unknown,Substantial,Beechcraft,35,0.0,2022
20220810105709,2022-07-31,Cessna 182E,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182E,0.0,2022
20220802105641,2022-08-01,Beech 35,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,35,0.0,2022
20220802105643,2022-08-01,Air Tractor Inc AT-502,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-502,0.0,2022
20220803105649,2022-08-01,Air Tractor Inc AT-301,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Destroyed,AIR TRACTOR INC,AT-301,1.0,2022
20220805105673,2022-08-01,Piper PA28,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Destroyed,PIPER,PA28,2.0,2022
20220802105644,2022-08-02,Air Tractor Inc AT-502,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR INC,AT-502,1.0,2022
20220803105647,2022-08-02,Smith AEROSTAR 600,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,SMITH,AEROSTAR 600,2.0,2022
20220811105716,2022-08-02,Piper PA31,Airplane,Non-Fatal,0.0,0.0,0.0,8.0,Unknown,Substantial,PIPER,PA31,0.0,2022
20220803105658,2022-08-03,Cirrus Design Corp SR20,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CIRRUS DESIGN CORP,SR20,0.0,2022
20220803105659,2022-08-03,Air Tractor Inc AT-502B,Airplane,Minor,0.0,1.0,0.0,0.0,Unknown,Substantial,AIR TRACTOR INC,AT-502B,1.0,2022
20220804105660,2022-08-03,Piper J3C-65,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,J3C-65,2.0,2022
